Unnamed: 0,order_id,order_item_id,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_id,seller_city,seller_state,seller_zip_code_prefix,payment_type,payment_sequential,payment_installments,price,freight_value,payment_value,shipping_limit_date,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,day_of_purchase,month_of_purchase,year_of_purchase,month/year_of_purchase,order_status,order_unique_id
11568,02d0cd05f04ab2e3c1acc473b0abc865,1,7a8cd6b234a923bf3984d793b0b64154,0fd78845b572a38abebfb7418be19650,68195,jacareacanga,PA,77fa3381855b6763c52ca3b72824f508,fashion_bolsas_e_acessorios,60.0,177.0,6.0,250.0,16.0,2.0,20.0,6560211a19b47992c3666cc44a7e94c0,sao paulo,SP,5849,credit_card,2,2,49.0,37.04,29.64,2018-03-29 14:30:49,2018-03-25 14:19:18,2018-03-25 14:30:49,2018-03-26 22:42:17,2018-05-16 12:24:28,2018-05-03 00:00:00,Sunday,March,2018,March-2018,delivered,02d0cd05f04ab2e3c1acc473b0abc865-1
106242,96a9765cb427c80f72baff2f4d04d4c4,1,c2f48b3a1886356993377760bf3dee5a,4c41039703b5e0131680fed00f7260b8,91410,porto alegre,RS,aec710f01b389f7277acf17f5fa20094,instrumentos_musicais,55.0,307.0,3.0,200.0,16.0,16.0,16.0,83deb69e889cf80f82be1dc6d5f2d486,florianopolis,SC,88056,credit_card,1,1,56.9,15.28,72.18,2018-05-15 19:24:37,2018-05-08 18:30:25,2018-05-08 19:24:37,2018-05-09 13:54:00,2018-05-25 17:09:23,2018-05-29 00:00:00,Tuesday,May,2018,May-2018,delivered,96a9765cb427c80f72baff2f4d04d4c4-1
5438,179394da67149ef0dec1368b27e3b2e0,1,747c8921ce4475d2dce57496776885f5,97a0c4f33bf1982206bc39b40e040e50,35502,divinopolis,MG,389d119b48cf3043d311335e499d9c6b,ferramentas_jardim,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,1f50f920176fa81dab994f9023523100,sao jose do rio preto,SP,15025,credit_card,1,2,59.9,17.67,155.14,2017-08-15 12:10:17,2017-08-09 11:58:24,2017-08-09 12:10:17,2017-08-14 23:21:48,2017-08-22 17:53:59,2017-09-08 00:00:00,Wednesday,August,2017,August-2017,delivered,179394da67149ef0dec1368b27e3b2e0-1
17115,2c3cc72ee484cfd2c93077c0dcb18c06,4,82500d3c1556dca1dec4cd8ff1650285,14391c381a3011bdaac2c5ab5fee642d,40015,salvador,BA,d5991653e037ccb7af6ed7d94246b249,informatica_acessorios,42.0,363.0,1.0,922.0,30.0,15.0,17.0,25c5c91f63607446a97b143d2d535d31,itauna,MG,35680,boleto,1,1,149.84,20.29,1020.78,2017-06-19 04:43:10,2017-06-12 11:00:50,2017-06-13 04:43:10,2017-06-16 14:57:55,2017-06-27 14:04:45,2017-07-11 00:00:00,Monday,June,2017,June-2017,delivered,2c3cc72ee484cfd2c93077c0dcb18c06-4
42555,ec26e3896015c5472a0693f7b2b3895f,1,1bc1f845d5ee3815133a247a80959a3f,56b77aefa217c759e1985e362eca1120,18275,tatui,SP,cfd414b4463647f58c7775eaae06893d,beleza_saude,44.0,1529.0,4.0,300.0,17.0,7.0,12.0,f8db351d8c4c4c22c6835c19a46f01b0,salto,SP,13324,credit_card,1,1,98.9,12.19,111.09,2017-05-29 16:35:14,2017-05-23 16:22:01,2017-05-23 16:35:14,2017-05-24 09:10:57,2017-05-26 15:33:21,2017-06-12 00:00:00,Tuesday,May,2017,May-2017,delivered,ec26e3896015c5472a0693f7b2b3895f-1
108127,2ab17daedbb4312627c61c38d20dac10,1,0734aa7c0af8bbb557d1a11e8b07be9d,84b2bad57ef85eaf787c076b1e0a0bab,89259,jaragua do sul,SC,c384917e9d01a9fe89791010d3ed0883,malas_acessorios,56.0,1538.0,4.0,21200.0,77.0,33.0,50.0,f1fd5ab1181f827ffad998c1a5de7d74,curitiba,PR,80010,credit_card,1,8,799.0,101.3,900.3,2018-06-11 18:30:55,2018-06-03 18:11:45,2018-06-03 18:31:05,2018-06-04 15:03:00,2018-06-11 23:57:42,2018-07-13 00:00:00,Sunday,June,2018,June-2018,delivered,2ab17daedbb4312627c61c38d20dac10-1
19264,7f9e3a613e4d2212870577798bc8965a,2,543000d24bdcd4410f2e0c13b7a0b4f7,0eb8fc3d7874dbda89ec5baacdbff18c,98995,porto xavier,RS,656e0eca68dcecf6a31b8ececfabe3e8,informatica_acessorios,45.0,236.0,1.0,173.0,18.0,13.0,12.0,00fc707aaaad2d31347cf883cd2dfe10,maringa,PR,87025,credit_card,1,4,94.0,18.54,337.62,2018-04-12 22:35:31,2018-04-02 22:03:20,2018-04-02 22:35:31,2018-04-05 21:41:55,2018-04-16 20:03:13,2018-05-03 00:00:00,Monday,April,2018,April-2018,delivered,7f9e3a613e4d2212870577798bc8965a-2
26565,ea884b5a25f86e605e1750bd936e0122,2,f58fc8280d4679f90ba28d39b64c61ca,a08baa27a7207c2b21620abbb8847ffd,95072,caxias do sul,RS,88e84a987b4681434dedc0bc9e00826b,industria_comercio_e_negocios,54.0,856.0,3.0,7800.0,16.0,105.0,30.0,0dd184061fb0eaa7ca37932c68ab91c5,guarulhos,SP,7031,boleto,1,1,110.0,43.35,460.05,2018-05-17 03:37:43,2018-05-09 17:06:43,2018-05-11 03:37:43,2018-05-11 13:46:00,2018-05-16 19:48:54,2018-06-05 00:00:00,Wednesday,May,2018,May-2018,delivered,ea884b5a25f86e605e1750bd936e0122-2
79539,adfee4f7392b7c41fb280b51a787ab3e,1,ff549375a1bd44cb7928c15cc6aa7fd3,3f51fe7189074be3c8355f1ac51679c7,4020,sao paulo,SP,964dd0fcba2ca4eff8e31ec74a77d41d,cama_mesa_banho,36.0,495.0,3.0,1250.0,40.0,10.0,30.0,259f7b5e6e482c230e5bfaa670b6bb8f,poa,SP,8550,credit_card,1,8,35.99,11.73,95.44,2017-11-09 12:35:22,2017-11-04 12:25:22,2017-11-04 12:35:22,2017-11-06 17:46:50,2017-11-07 14:12:15,2017-11-17 00:00:00,Saturday,November,2017,November-2017,delivered,adfee4f7392b7c41fb280b51a787ab3e-1
2072,32595cea41e44edaa517f491849b3b4e,1,c47c8a107d487c968105f45d3f313257,180926a6087e6205679935a6f2ff8e41,4863,sao paulo,SP,154e7e31ebfa092203795c972e5804a6,beleza_saude,48.0,575.0,1.0,100.0,20.0,15.0,15.0,cc419e0650a3c5ba77189a1882b7556a,santo andre,SP,9015,credit_card,1,3,19.99,10.96,30.95,2017-05-02 23:10:18,2017-04-22 22:59:43,2017-04-22 23:10:18,2017-04-25 09:56:35,2017-05-01 12:48:02,2017-05-16 00:00:00,Saturday,April,2017,April-2017,delivered,32595cea41e44edaa517f491849b3b4e-1
90098,3055272ae721b2f3c8107ca6ce29160e,1,950dd2650d1748f4b42edb506811323e,595a552f7eec0fdb2613791233b6eaa8,1209,sao paulo,SP,10070e29929f7c7d609ee3201f236b8e,casa_construcao,44.0,421.0,5.0,1250.0,23.0,30.0,15.0,8a130737016f838139d31878787a39c9,sao paulo,SP,3187,credit_card,1,1,95.2,11.29,106.49,2018-06-11 19:30:32,2018-06-02 19:11:13,2018-06-02 19:31:33,2018-06-04 16:02:00,2018-06-05 21:39:33,2018-06-28 00:00:00,Saturday,June,2018,June-2018,delivered,3055272ae721b2f3c8107ca6ce29160e-1
26080,95266dbfb7e20354baba07964dac78d5,1,a166da34890074091a942054b36e4265,451e48381edab7f1f6dbfa6d728616ff,89070,blumenau,SC,bb7181410b4e02f93f3697f765db53c7,bebes,36.0,1058.0,1.0,14950.0,77.0,20.0,53.0,855668e0971d4dfd7bef1b6a4133b41b,itatiba,SP,13257,credit_card,1,3,129.99,57.58,187.57,2018-01-26 08:07:31,2018-01-08 07:55:29,2018-01-08 08:07:31,2018-01-24 23:16:37,2018-01-26 17:32:38,2018-02-21 00:00:00,Monday,January,2018,January-2018,delivered,95266dbfb7e20354baba07964dac78d5-1
92127,cce13fe134ba73a890b0d0b98c97e02a,1,724ba5bf1f7a5034fdaed4d802fdcc1f,fb67ca071f2c71a1c569a6ccf573719a,13502,rio claro,SP,a793f6312549f217138244dda30208c5,artes,52.0,912.0,5.0,3400.0,19.0,19.0,19.0,0ddefe3c7a032b91f4e25b9c3a08fca1,sao bernardo do campo,SP,9721,boleto,1,1,68.9,13.78,82.68,2018-07-04 02:15:50,2018-06-27 20:34:01,2018-06-28 02:15:50,2018-06-28 10:37:00,2018-06-29 23:46:30,2018-07-12 00:00:00,Wednesday,June,2018,June-2018,delivered,cce13fe134ba73a890b0d0b98c97e02a-1
54001,1861e4e81b5e158dc1b6007cd95a61cd,1,7a446e358905474df5d0276236e4cf80,2bace073165bdc6166c6932ea26bdf14,29101,vila velha,ES,8bab563be2e3316280e3990af91da7b7,eletronicos,49.0,190.0,1.0,133.0,18.0,11.0,14.0,128639473a139ac0f3e5f5ade55873a5,maringa,PR,87050,boleto,1,1,18.9,37.04,55.94,2018-05-14 03:51:54,2018-05-07 07:36:50,2018-05-08 03:51:54,2018-05-08 14:17:00,2018-05-24 23:57:32,2018-06-04 00:00:00,Monday,May,2018,May-2018,delivered,1861e4e81b5e158dc1b6007cd95a61cd-1
69316,4316f97fcdde6e62ba7b3b1acd09291f,1,a4cae79ac295e2cd44cb11b2f2cac467,83424549593093baf504ac260d4615e7,3449,sao paulo,SP,d0168e734683113fd73658071715084a,fashion_roupa_masculina,28.0,572.0,2.0,800.0,45.0,10.0,35.0,aaed1309374718fdd995ee4c58c9dfcd,timbo,SC,89120,credit_card,1,1,110.9,16.54,127.44,2017-05-25 18:50:19,2017-05-19 18:36:42,2017-05-19 18:50:19,2017-05-22 13:39:07,2017-05-30 12:04:10,2017-06-12 00:00:00,Friday,May,2017,May-2017,delivered,4316f97fcdde6e62ba7b3b1acd09291f-1
73804,809866afc43dd3f06fc471f5eebe53e6,1,f72fbb835edf6b8939d099b436e89f49,e57089718d0b26bac3845c8e2a949da7,6194,osasco,SP,4b7690d7352318e41ae9594241ac4789,ferramentas_jardim,39.0,672.0,1.0,1000.0,20.0,12.0,21.0,44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,71070,voucher,2,1,69.9,17.06,50.0,2017-08-10 19:50:11,2017-08-05 19:34:53,2017-08-05 19:50:11,2017-08-11 21:14:28,2017-08-16 21:05:56,2017-08-31 00:00:00,Saturday,August,2017,August-2017,delivered,809866afc43dd3f06fc471f5eebe53e6-1
24840,8c8005895f46f6c1bdf16697c70e645a,1,74245fe8288c7bdcbcd4644b2edf5beb,4d8630af5cec97e959e55129dc8eaabe,64078,teresina,PI,06f756df8d80309915285f3ee6ea1059,malas_acessorios,45.0,1333.0,4.0,700.0,16.0,40.0,40.0,b1a81260566c1bac3114a6d124413f27,carazinho,RS,99500,credit_card,1,6,129.9,84.68,159.11,2018-08-21 16:10:14,2018-08-17 15:57:10,2018-08-17 16:10:14,2018-08-17 14:56:00,2018-08-25 16:08:37,2018-09-19 00:00:00,Friday,August,2018,August-2018,delivered,8c8005895f46f6c1bdf16697c70e645a-1
30566,19a7af33e44e10f9660d4f8e9d979651,1,7aefa0c15552ee42410371aa80e29154,17160c7fbbc329f3654b5c54b0ad2dd9,24916,marica,RJ,3fbc0ef745950c7932d5f2a446189725,beleza_saude,50.0,1257.0,1.0,350.0,19.0,12.0,13.0,06a2c3af7b3aee5d69171b0e14f0ee87,sao luis,MA,65072,credit_card,1,3,66.99,27.53,94.52,2018-06-11 20:55:35,2018-06-03 20:47:21,2018-06-03 20:55:35,2018-06-05 10:15:00,2018-06-29 17:00:02,2018-07-17 00:00:00,Sunday,June,2018,June-2018,delivered,19a7af33e44e10f9660d4f8e9d979651-1
97804,a5d865e12e7e0f8952334691874959df,1,9b99b552aa8d374d12896e55dfa2b0b9,2d0b5c3a0b200f10d09a3927412a9203,4015,sao paulo,SP,d9ea8b9304d5ce0662a97af9337ee871,bebidas,27.0,560.0,1.0,700.0,18.0,12.0,12.0,b494891378bd8f4560abe576c52deacd,sao paulo,SP,4160,credit_card,1,7,218.9,11.35,441.5,2018-08-02 18:00:24,2018-07-31 17:01:59,2018-07-31 18:31:04,2018-08-01 16:06:00,2018-08-03 12:46:44,2018-08-03 00:00:00,Tuesday,July,2018,July-2018,delivered,a5d865e12e7e0f8952334691874959df-1
84380,e19633c5f388df807021cded7372d3bc,2,9491289f2b9087e69c474fb8d4436e10,c51a1ea9fa9851c70f89d1178c861150,22795,rio de janeiro,RJ,566a14211efb01bf3e8ac11007379e93,fashion_bolsas_e_acessorios,31.0,393.0,3.0,200.0,16.0,9.0,11.0,0ea22c1cfbdc755f86b9b54b39c16043,sete lagoas,MG,35700,boleto,1,1,19.9,14.52,68.84,2017-04-12 02:45:37,2017-04-04 20:56:04,2017-04-06 02:45:37,2017-04-06 13:11:08,2017-04-13 16:34:23,2017-04-27 00:00:00,Tuesday,April,2017,April-2017,delivered,e19633c5f388df807021cded7372d3bc-2
98705,374fa6a5abe1f7de3edd2add780eb791,1,fe7abd700836b4f8d8a8a87624f4071a,2eb8f28bbd03732a4bd48235d8f6f21e,21321,rio de janeiro,RJ,44afebe5ba695261a126f43a4b29d814,utilidades_domesticas,49.0,465.0,1.0,2963.0,45.0,33.0,32.0,520b493b57809f446cb0a233bb3e25c7,santos,SP,11075,boleto,1,1,92.5,17.9,110.4,2017-06-05 05:05:21,2017-05-28 16:05:32,2017-05-30 05:05:21,2017-05-31 11:04:36,2017-06-05 15:08:28,2017-06-21 00:00:00,Sunday,May,2017,May-2017,delivered,374fa6a5abe1f7de3edd2add780eb791-1
54717,b80fc187408e5b39dc58457b7db2b4b1,2,46041410953120973322e8f5f2faad72,f1f30eb24d90309e4ec02c385a17e81f,14270,santa rosa de viterbo,SP,41801d2ed5124923137ec39aeeea1e93,utilidades_domesticas,51.0,444.0,1.0,8525.0,27.0,58.0,28.0,99a54764c341d5dc80b4a8fac4eba3fb,sao paulo,SP,3273,credit_card,1,5,58.0,12.85,141.7,2018-05-07 10:54:52,2018-04-30 10:28:19,2018-04-30 10:54:52,2018-04-30 13:29:00,2018-05-04 16:12:39,2018-05-18 00:00:00,Monday,April,2018,April-2018,delivered,b80fc187408e5b39dc58457b7db2b4b1-2
98246,700bbbd2dce29db47fd10e2ddbb1cd5e,1,01e3b59f83722a3b5c209feddd2a0b84,2fb691b537417b45297b69ac3bb59fe5,80530,curitiba,PR,4231002e80d2a25aed31d65b4b91f479,pet_shop,50.0,776.0,4.0,800.0,50.0,5.0,50.0,c013e57c075a06e5b5c48ee03c525719,sao carlos,SP,13568,credit_card,1,1,42.99,19.32,1.51,2018-04-23 08:11:28,2018-04-16 13:26:01,2018-04-17 08:11:28,2018-04-17 21:50:38,2018-04-23 12:04:06,2018-05-14 00:00:00,Monday,April,2018,April-2018,delivered,700bbbd2dce29db47fd10e2ddbb1cd5e-1
67415,0b691ae66d643c4c266fd72bd6ce77ce,1,06bf27b49c6c26aa688482c2f76ada5e,0c4c416f1f9844e6805b074f8f96f52c,30286,belo horizonte,MG,3a2df6d2493defbb3b0f25c4f359423f,pet_shop,53.0,295.0,3.0,1100.0,20.0,25.0,20.0,1900267e848ceeba8fa32d80c1a5f5a8,ibitinga,SP,14940,credit_card,1,1,71.99,15.25,87.24,2017-08-16 23:30:17,2017-08-12 23:18:04,2017-08-12 23:30:17,2017-08-18 19:09:43,2017-08-29 20:44:29,2017-09-05 00:00:00,Saturday,August,2017,August-2017,delivered,0b691ae66d643c4c266fd72bd6ce77ce-1
32134,6f160d3d9d471193fdc5aa47198ce815,1,d090551135154e438034db7cf080bb13,45cdd28db31005e64ad06cbbcc826d81,99711,erechim,RS,31b8e7c2a22f3dba5183cc110bdd72f7,eletronicos,52.0,602.0,1.0,281.0,17.0,9.0,13.0,7d13fca15225358621be4086e1eb0964,ribeirao preto,SP,14050,credit_card,1,7,185.0,19.4,204.4,2018-08-07 14:30:35,2018-07-30 14:11:43,2018-07-30 14:44:46,2018-08-02 15:18:00,2018-08-07 19:56:48,2018-08-21 00:00:00,Monday,July,2018,July-2018,delivered,6f160d3d9d471193fdc5aa47198ce815-1
39969,488af1da339f776ccc9c5d4b26203cec,1,5f7a039b6721267134ab5850eb7b5209,0a4bb6e8572ceb4b90bd057518bac6d1,1219,sao paulo,SP,c18dfe3165eaa55de9ec8f462cd7556f,cama_mesa_banho,56.0,329.0,2.0,500.0,30.0,10.0,30.0,2528513dd95219a6013d4d05176e391a,osasco,SP,6060,credit_card,1,1,49.0,8.72,57.72,2017-12-14 18:50:54,2017-12-09 18:41:29,2017-12-09 18:50:54,2017-12-11 17:15:30,2017-12-12 15:23:38,2017-12-28 00:00:00,Saturday,December,2017,December-2017,delivered,488af1da339f776ccc9c5d4b26203cec-1
26923,a2908f88f2dcd20c02cca686aa5debda,1,a87399449477ec0d8884f0d575db8c44,5480c1b07638ef460e2d02fc2e8a3bf9,5642,sao paulo,SP,89e4362d74afa10ac57f8d67210132a6,fashion_bolsas_e_acessorios,30.0,219.0,1.0,1870.0,27.0,20.0,29.0,dbc22125167c298ef99da25668e1011f,borda da mata,MG,37564,boleto,1,1,96.8,14.98,111.78,2018-07-18 15:05:22,2018-07-16 13:42:27,2018-07-16 15:05:22,2018-07-17 14:49:00,2018-07-20 21:52:32,2018-08-06 00:00:00,Monday,July,2018,July-2018,delivered,a2908f88f2dcd20c02cca686aa5debda-1
97306,0db6ccc5c835057ef7f585066ec9f7ca,2,e257f6f4039b206dff4c358312a669d7,4b0e9ee11b586ca8eb60c7694a444ef7,79950,navirai,MS,4943769229463d7bd0fd5af9baac46b5,informatica_acessorios,57.0,493.0,1.0,1100.0,23.0,22.0,18.0,4e5725ba188db8252977a4f0227bd462,ribeirao preto,SP,14092,boleto,1,1,65.5,18.34,167.68,2018-05-02 03:51:34,2018-04-24 17:03:57,2018-04-25 03:51:34,2018-04-26 15:50:00,2018-05-07 15:58:52,2018-05-23 00:00:00,Tuesday,April,2018,April-2018,delivered,0db6ccc5c835057ef7f585066ec9f7ca-2
16188,f190884813097fe74073188f97302e98,2,22dadc8b01014f9b0d7fe7bfc7a72be6,01626676a41ff29901f7b42bc8e09dd8,41630,salvador,BA,87a71ae93900ab55fcf685c8040769b3,eletronicos,36.0,401.0,1.0,175.0,22.0,13.0,17.0,8b321bb669392f5163d04c59e235e066,sao paulo,SP,1212,credit_card,1,1,12.9,17.06,89.88,2018-03-15 09:30:37,2018-03-09 09:10:06,2018-03-09 09:49:21,2018-03-09 20:18:46,2018-04-03 14:56:27,2018-04-02 00:00:00,Friday,March,2018,March-2018,delivered,f190884813097fe74073188f97302e98-2
78357,76b8258d41352cf46d8f0a57404d9c03,1,8323f575b8ed7b91e5856f51f7e33684,b65a565dc6174a644126c63f01327828,59507,alto do rodrigues,RN,bc855e59a6a8653f16264bc6d5b3f7aa,papelaria,54.0,321.0,2.0,1200.0,21.0,48.0,31.0,5f5b43b2bffa8656e4bc6efeb13cc649,sao paulo,SP,4880,credit_card,1,3,149.0,38.59,187.59,2017-12-28 23:31:03,2017-12-22 23:08:07,2017-12-22 23:31:22,2017-12-26 22:15:58,2018-01-19 03:06:45,2018-01-31 00:00:00,Friday,December,2017,December-2017,delivered,76b8258d41352cf46d8f0a57404d9c03-1
2815,1f7b0324ef30f1bb6e2d6482833fb9d9,1,d8863cabfe51278718a9920aa867c67b,d2d549c84bb91ddac8484347e9ba87e4,11750,peruibe,SP,99a4788cb24856965c36a24e339b6058,cama_mesa_banho,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,4a3ca9315b744ce9f8e9374361493884,ibitinga,SP,14940,boleto,1,1,89.9,13.65,103.55,2017-06-15 02:42:27,2017-06-07 20:55:27,2017-06-09 02:42:27,2017-06-09 16:02:21,2017-06-21 16:57:33,2017-06-28 00:00:00,Wednesday,June,2017,June-2017,delivered,1f7b0324ef30f1bb6e2d6482833fb9d9-1
99701,464de32dc84484c1d26df3e8e38e708b,1,27129ce1ebca4ffa23a049c51cc8ec95,12f5d6e1cbf93dafd9dcc19095df0b3d,82200,curitiba,PR,036bcd084feae22f3a997f5080ec30df,moveis_quarto,61.0,1961.0,1.0,200.0,16.0,2.0,11.0,48efc9d94a9834137efd9ea76b065a38,curitiba,PR,81130,boleto,1,1,6.9,8.72,15.62,2017-01-09 15:25:04,2017-01-05 15:25:04,2017-01-07 03:35:36,2017-01-11 15:59:08,2017-01-17 16:09:40,2017-02-13 00:00:00,Thursday,January,2017,January-2017,delivered,464de32dc84484c1d26df3e8e38e708b-1
59421,4460329ef6417ef6f526adae51f4a7ad,1,2bf3ee2dd00b4a7f6711638b2bce046e,cea494148f468715902da1ee46ccaa53,29050,vitoria,ES,1095122297a4faeebb3dd2cb4c9b497d,automotivo,57.0,703.0,6.0,5950.0,47.0,19.0,23.0,7142540dd4c91e2237acb7e911c4eba2,penapolis,SP,16301,boleto,1,1,69.9,41.47,111.37,2018-06-27 02:20:24,2018-06-21 21:57:58,2018-06-23 02:20:24,2018-06-25 14:31:00,2018-07-06 18:46:24,2018-07-18 00:00:00,Thursday,June,2018,June-2018,delivered,4460329ef6417ef6f526adae51f4a7ad-1
31731,699a054a231f241e711b0ff3bdd1e250,2,b3011b12b04e3e8423157ca40dba4e1f,d18125b8c0fcffd0da676d56fb581bee,7081,guarulhos,SP,53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33.0,523.0,3.0,584.0,16.0,11.0,13.0,7d13fca15225358621be4086e1eb0964,ribeirao preto,SP,14050,credit_card,1,6,99.9,0.0,199.8,2018-05-15 12:14:57,2018-05-09 11:20:12,2018-05-09 12:14:57,2018-05-16 05:28:00,2018-05-21 21:28:39,2018-05-28 00:00:00,Wednesday,May,2018,May-2018,delivered,699a054a231f241e711b0ff3bdd1e250-2
60518,845c454659dd4b14bf2cad50319cb032,1,b1161707c5b3711b7cf6213c114c91b2,650dd69e8e20391188d727da3599e9a7,69932,brasileia,AC,3a8bbcf3084a3e388588a1b43e188d81,informatica_acessorios,39.0,1313.0,1.0,700.0,31.0,13.0,11.0,897060da8b9a21f655304d50fd935913,ribeirao preto,SP,14092,credit_card,1,6,19.9,26.61,139.53,2017-02-22 12:14:13,2017-02-18 13:14:13,2017-02-18 13:30:13,2017-02-22 12:58:58,2017-03-20 14:08:13,2017-03-31 00:00:00,Saturday,February,2017,February-2017,delivered,845c454659dd4b14bf2cad50319cb032-1
49886,dff8b1ccb6e61a785f9fad1cd48df4af,2,5b4dd015f14d47ede684c5cd40c338b2,4962136f755981b83b03f476e66eea7d,89117,gaspar,SC,9ecadb84c81da840dbf3564378b586e9,moveis_decoracao,41.0,789.0,1.0,950.0,20.0,35.0,20.0,1025f0e2d44d7041d6cf58b6550e0bfa,sao paulo,SP,3204,credit_card,1,5,38.4,16.11,163.53,2017-11-20 16:30:44,2017-11-11 16:13:40,2017-11-11 16:30:50,2017-11-21 18:54:44,2017-11-29 16:18:55,2017-12-07 00:00:00,Saturday,November,2017,November-2017,delivered,dff8b1ccb6e61a785f9fad1cd48df4af-2
91622,ee0b134993ab33ad14fbebf2da7e8b59,1,7e9f5d87ffd011fd1f5084329b4b7613,81ca8250e79d5f258b256c12a2377c6e,83750,lapa,PR,ce9b5e2f3503d1142f9c9866db452633,utilidades_domesticas,53.0,335.0,5.0,1800.0,30.0,50.0,30.0,d94ba08b99bedd6a5f6c875ecc4a6fac,apucarana,PR,86800,credit_card,1,3,59.9,14.15,74.05,2017-07-17 22:15:08,2017-07-11 21:40:26,2017-07-11 22:15:08,2017-07-13 15:12:46,2017-07-19 19:29:47,2017-07-31 00:00:00,Tuesday,July,2017,July-2017,delivered,ee0b134993ab33ad14fbebf2da7e8b59-1
36999,a237a4053726f92c2589d623da833659,1,1d302b38ec1ada9032082e1049a90763,b5fa61f2567cdaf80cfed257b8e2a365,29101,vila velha,ES,336cfb12a5468070795ae4c964f4ce47,esporte_lazer,35.0,584.0,3.0,1000.0,40.0,20.0,20.0,7008613ea464bad5cb9b83456e1e6a8f,canoinhas,SC,89460,credit_card,1,1,109.9,29.17,139.07,2017-06-14 11:43:51,2017-06-08 11:19:14,2017-06-08 12:33:11,2017-06-12 10:34:37,2017-06-26 13:57:48,2017-07-07 00:00:00,Thursday,June,2017,June-2017,delivered,a237a4053726f92c2589d623da833659-1
97980,603691890e2bc99b1ae66b9e7ecbe3d4,1,b9fc6416c13c5387ce1652b003b18057,ee2763c6ae2245b43519337b76573258,55024,caruaru,PE,349ce46a0e2e20054aa9d80c48af8816,construcao_ferramentas_iluminacao,41.0,971.0,1.0,1300.0,16.0,19.0,16.0,d6b1ce66b035a475f00c017792ff9769,salto,SP,13327,credit_card,1,4,169.99,43.47,213.46,2018-06-21 12:31:09,2018-06-18 11:50:25,2018-06-18 12:37:16,2018-06-20 06:41:00,2018-06-26 22:48:39,2018-07-20 00:00:00,Monday,June,2018,June-2018,delivered,603691890e2bc99b1ae66b9e7ecbe3d4-1
15531,9fdfd76c6631b340c3b923669191ef8e,1,722a4377c1aeb96d9e49b887e383fe15,2d5c05ebaf3ec3138f8ff37b8090bc8d,35570,formiga,MG,41db6d8062fcd38410c699743ccc0265,telefonia,49.0,1438.0,2.0,125.0,19.0,5.0,11.0,92eb0f42c21942b6552362b9b114707d,sao paulo,SP,3504,boleto,1,1,13.77,18.23,32.0,2018-06-01 02:55:09,2018-05-23 23:20:09,2018-05-25 02:55:09,2018-06-04 13:45:00,2018-06-11 13:32:14,2018-06-25 00:00:00,Wednesday,May,2018,May-2018,delivered,9fdfd76c6631b340c3b923669191ef8e-1
98930,ce6a7d780bce629dad2401e73a14e589,1,678e74c9b366ce75f5c373f8c1562fe8,f1dd3da0ed3a1ba8643a2e032a051568,17201,jau,SP,bc75ffbc500b02276f9c55aef39014e9,automotivo,41.0,91.0,1.0,30000.0,50.0,50.0,50.0,05d2173d43ea568aa0540eba70d2ca76,alfenas,MG,37135,credit_card,1,10,670.0,89.85,759.85,2018-02-07 18:12:20,2018-01-29 17:53:49,2018-01-29 18:12:50,2018-01-30 19:18:31,2018-02-08 19:27:49,2018-02-26 00:00:00,Monday,January,2018,January-2018,delivered,ce6a7d780bce629dad2401e73a14e589-1
46089,6fb6e809fba02aa50058be7a0e3ad532,1,9ebe376b5d3f517c3d18461079c1cc4f,9b54d8ce4527bcd6d586d20cbac8c270,26900,miguel pereira,RJ,b83738ac1903f7c8f0ed378cb085909c,eletronicos,56.0,1184.0,3.0,5700.0,20.0,15.0,13.0,c003204e1ab016dfa150abc119207b24,cajamar,SP,7790,credit_card,1,10,139.9,58.84,198.74,2018-03-13 16:30:44,2018-03-07 16:14:54,2018-03-07 16:30:44,2018-03-08 17:51:44,2018-03-21 20:26:33,2018-03-28 00:00:00,Wednesday,March,2018,March-2018,delivered,6fb6e809fba02aa50058be7a0e3ad532-1
44272,b97a140f6a4f36f110893d4b90929c0e,1,ad3011507c90255bf37450cb9fcfadd9,d29ce524d5d75f07469be01ed7d8fa16,31640,belo horizonte,MG,34cca2ce290bf56db69e0f6d2104fc37,beleza_saude,41.0,756.0,1.0,150.0,23.0,4.0,17.0,2e1c9f22be269ef4643f826c9e650a52,sao paulo,SP,4850,credit_card,1,8,37.49,15.23,105.44,2018-03-27 08:56:06,2018-03-21 08:49:14,2018-03-21 08:56:06,2018-03-23 00:18:42,2018-03-27 21:08:03,2018-04-09 00:00:00,Wednesday,March,2018,March-2018,delivered,b97a140f6a4f36f110893d4b90929c0e-1
